monument_id,asi_name,qid,style,architect,coord,match_method,match_score
ASI-00020,Larger of the two temples (Old Vaishnava Janjgir Janjgir Champa Temple),,,,,no_candidates,0
ASI-00021,Small Temple Janjgir Janjgir Champa,,,,,no_candidates,0
ASI-00022,Brick Temple of Savari south of the Kharod Janjgir Champa village,,,,,no_candidates,0
ASI-00023,Small Brick Temple North of the village Kharod Janjgir Champa,,,,,no_candidates,0
ASI-00024,Kotmi fort Kotmi Janjgir Champa,,,,,no_candidates,0
ASI-00025,Kotgarh Near Bargawan Janjgir Champa,,,,,no_candidates,0
ASI-00026,Half ruined temple of Keshava Narayan Sheori Narayan Janjgir Champa,,,,,no_candidates,0
ASI-00027,The Sheorinarayana Temple,,,,,no_candidates,0
ASI-00028,Brick mound Gadh Dhanora Kondagaon,,,,,no_candidates,0
ASI-00029,Chaitaurgarh Close to Bagdara Korba,,,,,no_candidates,0
ASI-00030,Mahadeo Temple Pali Korba,,,,,no_candidates,0
ASI-00031,The remains of a very ancient temple Tuman Korba and mounds of scultured and unsculptured stones,,,,,no_candidates,0
ASI-00032,Monuments & Temples Sirpur Mahasamund Arang Raipur,,,,,no_candidates,0
ASI-00033,Where the monuments are to be found Sirpur Mahasamund and the mound to the east of Arang Arang Raipur,,,,,no_candidates,0
ASI-00034,The Pali inscription stone Semarsal Mungeli,,,,,no_candidates,0
ASI-00035,Bhand Dewal Arang Raipur,,,,,no_candidates,0
ASI-00036,Old temple near Gandai Gandai Rajnandgaon,,,,,no_candidates,0
ASI-00037,Sita-Bengra and Jogimara rockcut caves Ramagarh hill Sarguja together with adjacent area of the hill,,,,,no_candidates,0
ASI-00038,Jogimara Caves Ramagarh hill Sarguja,,,,,low_confidence,28
ASI-00039,Ganesh Statues Barsur South Bastar Dantewada,,,,,no_candidates,0
ASI-00040,Ancient sculptures in Danteswari Temple Barsur South Bastar Dantewada,,,,,low_confidence,30.10752688
ASI-00041,Chandraditya Temple Barsur South Bastar Dantewada,,,,,no_candidates,0
ASI-00042,Mamabhanjaka Temple Barsur South Bastar Dantewada,,,,,low_confidence,29.50819672
ASI-00043,Danteswari Devi Temple Dantewada South Bastar Dantewada,,,,,no_candidates,0
ASI-00044,Kamma Memorial or Urasgatta Post Dhilmlli South Bastar Dantewada,,,,,no_candidates,0
ASI-00045,Megalithic site containing uraskals Gammewada South Bastar Dantewada,,,,,no_candidates,0
ASI-00046,Karli Mahadeo Temple Sampur South Bastar Dantewada 16,,,,,no_candidates,0
ASI-00006,List of Centrally protected Monuments / Sites under the jurisdiction of Daman & Diu (U.T.) (Vadodara Circle) Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Bangli Diu Diu,,,,,no_candidates,0
ASI-00002,Tower of Silence Diu Diu,,,,,no_candidates,0
ASI-00003,Fort together with the inside building Fort Walls Diu,,,,,no_candidates,0
ASI-00004,Old Mosque (Jami Masjid) Inside the Fort,,,,,no_candidates,0
ASI-00005,St. Paul's Church Outside the fort Diu,,,,,no_candidates,0
ASI-00006,Fort Walls (Including Gates,,,,,no_candidates,0
ASI-00007,Holy JesusChurch Near N.W. corner Moti Daman of the Fort Area,,,,,no_candidates,0
ASI-00008,Ruined Church Near N. W. corner Moti Daman of Fort walls,,,,,no_candidates,0
ASI-00009,The Chapel of our Lady of Rosario Insides the fort Moti Daman,,,,,no_candidates,0
ASI-00010,The Church of our Lady of Remedios Outside the Moti Daman Darjiwad,,,,,no_candidates,0
ASI-00011,Fort Walls On Sea-Shore Nani Daman outside of Western corner of Moti Daman 17,,,,,no_candidates,0
ASI-00007,List of Centrally Protected Monuments / Sites under the jurisdiction of Goa (Goa Circle) Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Rock cut caves Arvalem North Goa,,,,,no_candidates,0
ASI-00002,Auguda Fortress (Upper) Candolim North Goa,,,,,no_candidates,0
ASI-00003,Fortification Wall of Auguda Candolim North Goa Fortress(Lower),,,,,no_candidates,0
ASI-00004,Arch of Adil Shah’s Palace Old Goa North Goa,,,,,no_candidates,0
ASI-00005,Arch of Viceroy Old Goa North Goa,,,,,no_candidates,0
ASI-00006,Basilica of Bom Jesus Old Goa North Goa,,,,,no_candidates,0
ASI-00007,Chapel of St. Cajetan Old Goa North Goa,,,,,no_candidates,0
ASI-00008,Chapel of St. Catherine Old Goa North Goa,,,,,no_candidates,0
ASI-00009,Chapel of St. Francis Xavier and Old Goa North Goa connected buildings,,,,,no_candidates,0
ASI-00010,Church and Convent of St. Francis Assisi Old Goa North Goa,,,,,no_candidates,0
ASI-00011,Church of Lady of Rosary Old Goa North Goa,,,,,no_candidates,0
ASI-00012,Church of St. Augustine Old Goa North Goa,,,,,no_candidates,0
ASI-00013,House of Bull Old Goa North Goa,,,,,no_candidates,0
ASI-00014,Largo of St. Cajetan together with other Old Goa North Goa monuments,,,,,no_candidates,0
ASI-00015,Largo of St. Francis Xavier Old Goa North Goa,,,,,no_candidates,0
ASI-00016,Portal remains of St.Paul’s College Old Goa North Goa,,,,,no_candidates,0
ASI-00017,Se’ Cathedral Old Goa North Goa,,,,,no_candidates,0
ASI-00018,Safa Masjid Ponda North Goa,,,,,no_candidates,0
ASI-00019,Excavated site Chandor South Goa,,,,,no_candidates,0
ASI-00020,Mahadev Temple Kurdi South Goa,,,,,no_candidates,0
ASI-00021,Mahadev Temple Tambdisurla South Goa,,,,,no_candidates,0
ASI-00001,Achyut Bibi's Masjid & Tomb Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00002,Ahmad Shah's Tomb Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00003,Ahmed Shah's Mosque Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00004,Astodia Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00005,Baba Lauli's Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00006,Bhadra gate beside Bhadrakali temple Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00007,Brick Minars Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00008,Dariya Khan's Tomb Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00009,Dariya pur Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00010,Dastur Khan's Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00011,Delhi gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00012,Haibatkhan's Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00013,Inlet to Kankaria Tank Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00014,Jami Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00015,Kalulpur Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00016,Kutub. Shah's Mosqe Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00017,Mata Bhawani's Well Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00018,Muhafiz Khan's Mosque Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00019,Nawab Sardar Khan Masjid and outer gate Ahmedabad Ahmedabad in survey No. 6814.%,,,,,no_candidates,0
ASI-00020,Nawab Sardar Khan's Rouza with its Ahmedabad Ahmedabad compound bearing C.S.No. 6811,,,,,no_candidates,0
ASI-00021,Panch Kuwa gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00022,Premabhai Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00023,Queen's Mosque in Sarangpur Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00024,Raipur Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00025,Rani Rupavati's Mosque Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00026,Rani Sipri's Mosque & Tomb Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00027,Sarangpur Gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00028,Shah Alam's Tomb with all surrounding Ahmedabad Ahmedabad buildings in the group,,,,,no_candidates,0
ASI-00029,Shah kupa Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00030,Sidi Bashir's Minar's & Tomb (Shaking) Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00031,Sidi Saiyad's Mosque Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00032,Teen Darwaja or Tripolia gate Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00033,The Shahpur Kazi Mohmad Chisti's Masjid Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00034,Three gates besides Bhadrakali temple Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00035,Tomb Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00036,Tomb of Mir Abu Turab Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00037,Tombs of Queens of Ahmed Shah Ahmedabad Ahmedabad,,,,,no_candidates,0
ASI-00038,Dada Harir's Mosque & Tomb Asarwa Ahmedabad,,,,,low_confidence,21.05263158
ASI-00039,Dada (Bai ) Harir's Stepwell Asarwa Ahmedabad,,,,,no_candidates,0
ASI-00040,Malik Alam's Mosque Dani Limda Ahmedabad,,,,,low_confidence,36.73469388
ASI-00041,Bahlol Khan Gazi's Mosque Dholka Ahmedabad 19 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00042,Jami Masjid Dholka Ahmedabad,,,,,low_confidence,29.26829268
ASI-00043,Khan Masjid Dholka Ahmedabad,,,,,no_candidates,0
ASI-00044,Malav Tank Dholka Ahmedabad,,,,,no_candidates,0
ASI-00045,Ruined Building Dholka Ahmedabad,,,,,no_candidates,0
ASI-00046,Jethabhai's Stepwell Isanpur Ahmedabad,,,,,no_candidates,0
ASI-00047,Small Stone Masjid (Gumle Masjid) Isanpur Ahmedabad,,,,,no_candidates,0
ASI-00048,Cazi Masjid Mandal Ahmedabad,,,,,no_candidates,0
ASI-00049,Jami Masjid Mandal Ahmedabad,,,,,no_candidates,0
ASI-00050,Sayyid Masjid Mandal Ahmedabad,,,,,no_candidates,0
ASI-00051,Small stone Mosque (Rani Masjid) Paldi Ahmedabad,,,,,no_candidates,0
ASI-00052,Bibiji's Masjid Rajpur / Hirapur Ahmedabad,,,,,no_candidates,0
ASI-00053,Masjid of Ragusha Pir Ranpur Ahmedabad,,,,,no_candidates,0
ASI-00054,Ancient site at Lothal Saragwala Ahmedabad,,,,,no_candidates,0
ASI-00055,Great Mosque Sarkhej Ahmedabad,,,,,no_candidates,0
ASI-00056,Great Tank,,,,,no_candidates,0
ASI-00057,Pavilion before the Tomb of Saikh Ahmed Sarkhej Ahmedabad Khatau Ganj Baksh,,,,,no_candidates,0
ASI-00058,Roza of Baba Alisarand Bawa Ganj Sarkhej Ahmedabad Bhaksh,,,,,no_candidates,0
ASI-00059,Tomb of Bibi Rajbai Sarkhej Ahmedabad,,,,,no_candidates,0
ASI-00060,Tomb of Mohammed Begarh Sarkhej Ahmedabad,,,,,no_candidates,0
ASI-00061,Tomb of Shaikh Ahmed Khattau Ganj Sarkhej Ahmedabad Baksh,,,,,no_candidates,0
ASI-00062,Saiyyad Usman's Mosque & Tomb Usmanpura Ahmedabad,,,,,no_candidates,0
ASI-00063,Rauza of Azam Khan Mauzzam Khan Vasna Ahmedabad,,,,,no_candidates,0
ASI-00064,Tombs (Qutub-i-Alam) Vatva Ahmedabad,,,,,no_candidates,0
ASI-00065,Mansar Talav & Shrines Viramgam Ahmedabad,,,,,no_candidates,0
ASI-00066,Stepwell Borsad Anand,,,,,no_candidates,0
ASI-00067,Jami Masjid Khambhat Anand,,,,,no_candidates,0
ASI-00068,Jami Masjid Bharuch Bharuch,,,,,no_candidates,0
ASI-00069,Old Ruined temple of Mahadev Bawka Dahod,,,,,no_candidates,0
ASI-00070,Rudabai stepwell with Inscription Adalaj Gandhinagar,,,,,no_candidates,0
ASI-00071,Bhamaria Well Mehamadabad Kheda,,,,,no_candidates,0
ASI-00072,Temple of Galteshwar Sarnal Kheda,,,,,no_candidates,0
ASI-00073,Tomb of Saif-ud-din & Nizam-ud-din Sojali Kheda,,,,,no_candidates,0
ASI-00074,Tomb of Mubarak Saiyyad Sojali Kheda,,,,,no_candidates,0
ASI-00075,Vithalbhai Haveli Vaso Kheda,,,,,no_candidates,0
ASI-00076,Jasmalnathji Mahadev temple Asoda Mehsana,,,,,no_candidates,0
ASI-00077,Hingloji Mata temple Khandosan Mehsana,,,,,no_candidates,0
ASI-00078,Sabha Mandapa (Double Shrines) & the Khandosan Mehsana ancient shrines,,,,,no_candidates,0
ASI-00079,Sun temple,,,,,no_candidates,0
ASI-00080,Malai Mata temple Palodar Mehsana,,,,,no_candidates,0
ASI-00081,Sitamata temple Piludara Mehsana 20 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00082,Torana with a Surya Temple Piludara Mehsana,,,,,no_candidates,0
ASI-00083,Nilkantheswar Mahadev temple Sunak Mehsana,,,,,no_candidates,0
ASI-00084,Sivai Mata temple Sunak Mehsana,,,,,low_confidence,22.22222222
ASI-00085,Ajpal Kund Vadnagar Mehsana,,,,,no_candidates,0
ASI-00086,Inscription and Arjun Bari Gate Vadnagar Mehsana,,,,,no_candidates,0
ASI-00087,Torana Vadnagar Mehsana,,,,,no_candidates,0
ASI-00088,Kund Vijapur Mehsana,,,,,no_candidates,0
ASI-00089,Bawa Man's Mosque Champaner Panchmahals,,,,,no_candidates,0
ASI-00090,Cenotaph of Kevda Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00091,Cenotaph of Nagina Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00092,Citadel walls Champaner Panchmahals,,,,,no_candidates,0
ASI-00093,City Gate Champaner Panchmahals,,,,,no_candidates,0
ASI-00094,City walls at the S.E. corner of the citadel Champaner Panchmahals going up the hill,,,,,no_candidates,0
ASI-00095,East and South Bhadra Gates Champaner Panchmahals,,,,,no_candidates,0
ASI-00096,Helical Stepped well (With 50 feet space Champaner Panchmahals around at pathway 10 feet vide to nearest road.,,,,,no_candidates,0
ASI-00097,Jami Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00098,Kabutarkhana Pavilion Champaner Panchmahals,,,,,no_candidates,0
ASI-00099,Kamani Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00100,Kevada Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00101,Lila-Gumbaj-Ki-Masjid Champaner Panchmahals,,,,,no_candidates,0
ASI-00102,Mandvi or Custom House Champaner Panchmahals,,,,,no_candidates,0
ASI-00103,Nagina Masjid Champaner Panchmahals,,,,,low_confidence,32.65306122
ASI-00104,Sahar ki Masjid (Bohrani) Champaner Panchmahals,,,,,no_candidates,0
ASI-00105,Sakar Khan's Dargah Champaner Panchmahals,,,,,no_candidates,0
ASI-00106,Stepwell Champaner Panchmahals,,,,,low_confidence,34.09090909
ASI-00107,Three cells Champaner Panchmahals,,,,,no_candidates,0
ASI-00108,Tomb with a Brick dome in the centre and Champaner Panchmahals small corner domes,,,,,no_candidates,0
ASI-00109,Rudra Mahalaya temple Desar Panchmahals,,,,,no_candidates,0
ASI-00110,Ek-Minar-ki-Masjid Halol Panchmahals,,,,,no_candidates,0
ASI-00111,Panch-Mahuda-ki-Masjid Halol Panchmahals,,,,,no_candidates,0
ASI-00112,Tomb near Panch-Mahuda ki Masjid Halol Panchmahals,,,,,no_candidates,0
ASI-00113,Tomb of Sikander Shah Halol Panchmahals,,,,,no_candidates,0
ASI-00114,Kankeshwar Mahadev Temple Kankanpur Panchmahals,,,,,no_candidates,0
ASI-00115,Fort of Pavagadh& ruined Hindu temples Pavagadh hill Panchmahals & Jain temples on the top of Pavagadh hills,,,,,no_candidates,0
ASI-00116,Gate No. 1 Atak Gate (with two gateways) Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00117,Gate No. 2 (with three gateways) Budhiya Pavagadh hill Panchmahals gate,,,,,no_candidates,0
ASI-00118,Gate No. 3 Moti gate Sadanshah-Gate Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00119,Gate No. 4 with big bastion with cells in Pavagadh hill Panchmahals 21 Sl.No. Name of the Monument / Site Locality District the interior.,,,,,no_candidates,0
ASI-00120,Gate No. 5 Gulan Bulan Gate Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00121,Gate No. 6 Buland Darwaja Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00122,Gate No. 7 Makai Gate Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00123,Gate No. 8 Tarapore Gate Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00124,Makai Kothar Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00125,Mint above Gate No. 4 Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00126,Navlakha Kothar Pavagadh hill Panchmahals,,,,,low_confidence,18.94736842
ASI-00127,Patai Rawal's Palace with tanks Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00128,Sat Manzil with steps right upto bastions Pavagadh hill Panchmahals on top,,,,,no_candidates,0
ASI-00129,Walls of fort on top Pavagadh hill Panchmahals,,,,,no_candidates,0
ASI-00130,Ratnesvara Old temple with sculptures Ratanpur Panchmahals screen,,,,,no_candidates,0
ASI-00131,Rani-ki-vav Anavadapati Patan,,,,,no_candidates,0
ASI-00132,Sahastralinga Talao (Excavated) Anavadapati Patan,,,,,no_candidates,0
ASI-00133,Limboji Mata temple Delmal Patan,,,,,no_candidates,0
ASI-00134,Nilkantheshwar Mahadev temple Ruhavi Patan,,,,,no_candidates,0
ASI-00135,Shaikh Farid Tomb Samalpt Patan,,,,,no_candidates,0
ASI-00136,Two small shrines Sanderi Mata temple Sander Patan,,,,,no_candidates,0
ASI-00137,Gateway of Khan Sarover Sandsarpati Patan,,,,,no_candidates,0
ASI-00138,Jami Masjid Siddhpur Patan,,,,,no_candidates,0
ASI-00139,Ruins of Rudra Mahalaya temple Siddhpur Patan,,,,,no_candidates,0
ASI-00140,Group of temples Khed & Roda Sabarkantha,,,,,no_candidates,0
ASI-00141,Tomb of Sikandarshah Prantji Sabarkantha,,,,,no_candidates,0
ASI-00142,Ancient site comprising S.Plot No.535 Kamrej Surat,,,,,no_candidates,0
ASI-00143,Dargah known as Khawaja Dana Saheb's Surat Surat Rouza,,,,,no_candidates,0
ASI-00144,Old Dutch & Armenian Tombs & Surat Surat Cemetaries,,,,,no_candidates,0
ASI-00145,Old English Tombs Surat Surat,,,,,no_candidates,0
ASI-00146,Tomb of Khawaja Safar Sulemani Surat Surat,,,,,no_candidates,0
ASI-00147,Fateh Burj Vyara Tapi,,,,,no_candidates,0
ASI-00148,Microlithic site S.No. 311,,,,,no_candidates,0
ASI-00149,Hira Gate with S.No. 38,,,,,no_candidates,0
ASI-00150,Mahudi (Champaneri) Gate & adjacent Dabhoi Vadodara construction,,,,,no_candidates,0
ASI-00151,Nandodi Gate with adjacent construction Dabhoi Vadodara,,,,,no_candidates,0
ASI-00152,Saptamukhi Vav Dabhoi Vadodara,,,,,no_candidates,0
ASI-00153,Vadodara Gate & its adjacent construction Dabhoi Vadodara,,,,,no_candidates,0
ASI-00154,Hazira or Qutbuddin Mahmad Khan's Danteshwar Vadodara Tomb,,,,,no_candidates,0
ASI-00155,Ancient site of Sandhiyapura Goraj Vadodara,,,,,no_candidates,0
ASI-00156,Ancient Site (Excavated) Kayavarohan Vadodara 22 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00157,Gateway of Torana Kayavarohan Vadodara,,,,,no_candidates,0
ASI-00158,Frescos on the walls of Bhau Tambekar’s Pratap Road Vadodara Wada,,,,,no_candidates,0
ASI-00001,Ancient site Gohilwad Timbo (Mound) Amreli Amreli,,,,,no_candidates,0
ASI-00002,Fresco on the wall of Kashivisvanath Padar Singha Amreli temple,,,,,no_candidates,0
ASI-00003,Ancient Site Venivadar Amreli,,,,,no_candidates,0
ASI-00004,Ancient site / Mound Sihor Bhavnagar,,,,,no_candidates,0
ASI-00005,Darbargarh Sihor Bhavnagar,,,,,no_candidates,0
ASI-00006,Jain temples Talaja Bhavnagar,,,,,no_candidates,0
ASI-00007,Talaja Caves Talaja Bhavnagar,,,,,no_candidates,0
ASI-00008,Ancient site / Mound Vallabhaipur Bhavnagar,,,,,no_candidates,0
ASI-00009,Temple of Rama Laxman Baradia Devbhumi Dwarka,,,,,no_candidates,0
ASI-00010,Gadhi fortress & temple in Survey no.106 Dhink Devbhumi Dwarka,,,,,no_candidates,0
ASI-00011,Magderu Temple Dhrasanvel Devbhumi Dwarka,,,,,no_candidates,0
ASI-00012,Dwarkadhish Group of temples with its Dwarka Devbhumi Dwarka outer compounds SNO. 1607,,,,,no_candidates,0
ASI-00013,Kshatrapa Inscriptions Dwarka Devbhumi Dwarka,,,,,no_candidates,0
ASI-00014,Rukmani Temple Dwarka Devbhumi Dwarka,,,,,no_candidates,0
ASI-00015,Gokeshwar Mahadev temple Lowrali Devbhumi Dwarka,,,,,no_candidates,0
ASI-00016,Kalika Mata temple Navi Dhreiwad Devbhumi Dwarka,,,,,no_candidates,0
ASI-00017,Durvasa Rishi's Ashram & its site Pindara Devbhumi Dwarka,,,,,no_candidates,0
ASI-00018,Guhaditya temple in S.No. 655 Varvala Devbhumi Dwarka,,,,,no_candidates,0
ASI-00019,Junagadhi (Jain) Temple Vasai Devbhumi Dwarka,,,,,no_candidates,0
ASI-00020,Kankeshvara Mahadeva temple & other Vasai Devbhumi Dwarka shrines,,,,,no_candidates,0
ASI-00021,Ranchhod Rayaji Temple with wasterland Mul Dwarka Gir Somnath around the chowk of Mahadeva Temple,,,,,no_candidates,0
ASI-00022,Gop (Sun) Temple Zinavari Jamnagar,,,,,no_candidates,0
ASI-00023,Ancient Mound Intwa Junagadh,,,,,no_candidates,0
ASI-00024,Ashokan Rock (Edicts) Junagadh Junagadh,,,,,no_candidates,0
ASI-00025,Baba Pyare,,,,,no_candidates,0
